Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
78,,Devontae BookerD. Booker DEN,,76,88,80.5,3.6
79,,Jeff WilsonJ. Wilson SF,,64,89,79.3,4.6
80,,Cordarrelle PattersonC. Patterson NE,,41,106,80.9,9.0
81,,Javorius AllenJ. Allen BAL,,78,97,83.9,4.4
82,,Wayne GallmanW. Gallman NYG,,74,94,84.1,4.4
83,,Mark WaltonM. Walton CIN,,70,104,83.3,6.2
84,,LeGarrette BlountL. Blount DET,,72,111,86.0,6.5
85,,Chris IvoryC. Ivory BUF,,83,94,86.6,2.6
86,,Ty MontgomeryT. Montgomery BAL,,72,95,85.1,3.4
87,,Ameer AbdullahA. Abdullah MIN,,78,111,88.5,7.2
88,,Corey GrantC. Grant JAC,,79,98,88.8,3.1
89,,Alfred BlueA. Blue HOU,,82,104,91.0,4.8
90,,Trenton CannonT. Cannon NYJ,,56,100,91.6,4.5
91,,Darren SprolesD. Sproles PHI,,53,102,91.4,4.6
Tier 9,
92,,Jeremy HillJ. Hill NE,,81,125,94.8,10.9
93,,Cameron Artis-PayneC. Artis-Payne CAR,,82,110,95.3,4.6
94,,Zach ZennerZ. Zenner DET,,58,106,94.0,7.5
95,,Marcus MurphyM. Murphy BUF,,89,127,99.1,7.3
96,,Alfred MorrisA. Morris SF,,88,133,98.1,10.3
97,,Boston ScottB. Scott PHI,,80,119,99.1,5.7
98,,Marshawn LynchM. Lynch OAK,,37,124,99.6,10.2
99,,Jacquizz RodgersJ. Rodgers TB,,85,113,100.6,5.5
100,,Josh JacobsJ. Jacobs FA,,22,92,41.8,29.1
101,,Darrel WilliamsD. Williams KC,,76,110,95.3,8.4
102,,David MontgomeryD. Montgomery FA,,11,89,49.0,31.9
103,,Charcandrick WestC. West KC,,98,109,102.8,2.9
104,,Darrell HendersonD. Henderson,,23,28,25.5,2.5
105,,Damien HarrisD. Harris FA,,27,103,60.3,31.7
106,,Brian HillB. Hill ATL,,73,120,99.7,10.4
107,,Benjamin Snell Jr.B. Snell FA,,32,46,39.0,7.0
Tier 10,
108,,DeAndre WashingtonD. Washington OAK,,82,102,98.3,3.2
109,,Devin SingletaryD. Singletary FA,,13,81,47.0,34.0
110,,Kyle JuszczykK. Juszczyk SF,,94,108,99.5,4.8
111,,Elijah HolyfieldE. Holyfield FA,,31,91,61.0,30.0
112,,Mike BooneM. Boone MIN,,69,94,84.0,10.8
113,,Robert KelleyR. Kelley WAS,,91,101,95.3,4.4
114,,Rodney AndersonR. Anderson FA,,56,90,73.0,17.0
115,,C.J. ProsiseC. Prosise SEA,,95,109,102.0,7.0
116,,Raheem MostertR. Mostert SF,,95,117,107.2,7.5
117,,Kapri BibbsK. Bibbs GB,,99,106,103.8,2.9
118,,Samaje PerineS. Perine WAS,,99,111,105.3,4.6
119,,Chris Warren IIIC. Warren OAK,,79,146,107.7,28.2
120,,Taquan MizzellT. Mizzell CHI,,97,105,102.3,3.8
121,,Jonathan StewartJ. Stewart NYG,,81,120,102.7,16.2
122,,Detrez NewsomeD. Newsome LAC,,92,123,108.8,11.6
123,,Tavon AustinT. Austin DAL,,96,108,103.7,5.4
124,,Dwayne WashingtonD. Washington NO,,96,114,106.7,7.7
125,,Roc ThomasR. Thomas MIN,,102,113,108.7,4.8
126,,Justin DavisJ. Davis LAR,,107,117,113.0,3.9
127,,De'Angelo HendersonD. Henderson NYJ,,104,126,115.3,8.2
128,,J.D. McKissicJ. McKissic SEA,,105,118,113.3,5.9
Tier 11,
129,,David WilliamsD. Williams JAC,,109,137,121.5,10.1
130,,Keith FordK. Ford BUF,,108,151,126.3,15.5
131,,Byron MarshallB. Marshall WAS,,113,124,118.3,4.5
132,,Elijhaa PennyE. Penny NYG,,115,131,122.0,6.7
133,,De'Lance TurnerD. Turner BAL,,112,130,121.0,9.0
134,,T.J. LoganT. Logan ARI,,116,129,122.0,5.4
