Rank,WSID,Tight Ends (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 1,
Tier 2,
1,,Travis KelceT. Kelce KC,,1,3,1.1,0.3
2,,Zach ErtzZ. Ertz PHI,,1,3,2.3,0.5
3,,George KittleG. Kittle SF,,1,5,2.6,0.6
Tier 3,
4,,O.J. HowardO. Howard TB,,4,12,4.8,1.1
5,,Hunter HenryH. Henry LAC,,2,9,5.5,1.2
6,,Eric EbronE. Ebron IND,,4,16,6.4,1.5
7,,David NjokuD. Njoku CLE,,4,10,7.3,1.5
8,,Evan EngramE. Engram NYG,,4,10,7.5,1.3
9,,Rob GronkowskiR. Gronkowski NE,,5,17,9.4,2.1
Tier 4,
10,,Delanie WalkerD. Walker TEN,,8,17,11.5,2.1
11,,Austin HooperA. Hooper ATL,,5,19,14.6,3.2
12,,Jared CookJ. Cook FA,,6,18,12.3,2.9
13,,Jack DoyleJ. Doyle IND,,9,22,13.2,2.7
14,,Trey BurtonT. Burton CHI,,6,19,13.6,2.5
15,,Chris Herndon IVC. Herndon NYJ,,10,20,15.1,2.1
16,,Greg OlsenG. Olsen CAR,,10,25,15.8,3.5
Tier 5,
17,,Jordan ReedJ. Reed WAS,,14,21,18.0,2.0
18,,Kyle RudolphK. Rudolph MIN,,12,22,18.7,2.1
19,,Vance McDonaldV. McDonald PIT,,12,22,19.0,2.9
20,,Jimmy GrahamJ. Graham GB,,13,26,19.5,2.4
21,,Gerald EverettG. Everett LAR,,16,31,23.0,2.2
22,,Dallas GoedertD. Goedert PHI,,13,29,23.9,1.9
23,,Mike GesickiM. Gesicki MIA,,14,29,25.2,2.2
24,,Cameron BrateC. Brate TB,,20,41,26.9,4.9
25,,Mark AndrewsM. Andrews BAL,,16,37,27.4,5.0
26,,Jaylen SamuelsJ. Samuels PIT,,5,28,18.0,5.5
Tier 6,
27,,Ian ThomasI. Thomas CAR,,16,35,29.3,2.7
28,,Ricky Seals-JonesR. Seals-Jones ARI,,19,45,29.3,4.5
29,,Hayden HurstH. Hurst BAL,,21,39,28.0,3.2
30,,Tyler EifertT. Eifert CIN,,13,45,29.7,5.6
31,,Jake ButtJ. Butt DEN,,26,40,31.8,3.7
32,,Nick VannettN. Vannett SEA,,28,46,33.3,3.6
33,,Charles ClayC. Clay ARI,,31,50,36.1,4.5
34,,Austin Seferian-JenkinsA. Seferian-Jenkins FA,,28,43,34.1,2.8
35,,Luke WillsonL. Willson FA,,33,81,42.2,13.4
Tier 7,
36,,Jonnu SmithJ. Smith TEN,,24,38,32.7,3.2
37,,C.J. UzomahC. Uzomah CIN,,24,51,36.0,7.6
38,,Adam ShaheenA. Shaheen CHI,,33,54,40.3,6.8
39,,Jason WittenJ. Witten DAL,,7,42,27.8,8.2
40,,Blake JarwinB. Jarwin DAL,,21,32,28.0,2.5
41,,Will DisslyW. Dissly SEA,,29,67,42.7,10.4
42,,Jordan ThomasJ. Thomas HOU,,32,60,44.1,7.8
43,,Ryan GriffinR. Griffin HOU,,35,57,46.4,5.2
44,,Dan ArnoldD. Arnold NO,,31,61,39.8,10.2
45,,Jesse JamesJ. James DET,,30,60,44.5,9.4
46,,Tyler HigbeeT. Higbee LAR,,27,55,44.7,7.6
47,,Geoff SwaimG. Swaim JAC,,27,77,47.2,17.9
48,,Vernon DavisV. Davis WAS,,34,62,48.0,7.0
Tier 8,
49,,Josh HillJ. Hill NO,,39,58,50.5,4.2
50,,Demetrius HarrisD. Harris CLE,,36,55,46.6,6.1
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Michael RobertsM. Roberts DET,,36,56,47.8,6.6
52,,Jeff HeuermanJ. Heuerman DEN,,42,66,51.4,8.0
53,,Ed DicksonE. Dickson SEA,,46,65,53.0,6.5
54,,Jordan AkinsJ. Akins HOU,,44,71,54.8,8.9
55,,Tyler KroftT. Kroft BUF,,32,76,55.0,14.7
56,,Anthony FirkserA. Firkser TEN,,53,73,59.2,7.2
57,,Nick BoyleN. Boyle BAL,,50,71,61.4,8.0
58,,Garrett CelekG. Celek SF,,51,78,62.0,9.8
59,,Antonio GatesA. Gates FA,,47,83,62.6,14.0
60,,Jason CroomJ. Croom BUF,,56,73,62.6,5.8
61,,Rhett EllisonR. Ellison NYG,,39,79,54.5,15.4
62,,Mo Alie-CoxM. Alie-Cox IND,,58,70,63.0,4.3
63,,Virgil GreenV. Green LAC,,47,83,64.8,11.7
64,,Maxx WilliamsM. Williams FA,,58,80,64.8,8.3
65,,Nick O'LearyN. O'Leary MIA,,57,75,65.6,6.9
66,,Jordan LeggettJ. Leggett NYJ,,50,70,58.8,7.3
67,,Jermaine GreshamJ. Gresham FA,,41,91,67.2,20.9
Tier 9,
68,,Lee SmithL. Smith OAK,,43,76,62.8,12.2
69,,Dalton SchultzD. Schultz DAL,,60,77,69.4,7.2
70,,Erik SwoopeE. Swoope FA,,51,84,64.8,12.1
71,,Levine ToiloloL. Toilolo FA,,50,84,71.2,12.2
72,,Troy FumagalliT. Fumagalli DEN,,53,74,65.5,7.9
73,,James O'ShaughnessyJ. O'Shaughnessy FA,,52,88,68.8,12.8
74,,Jeremy SprinkleJ. Sprinkle WAS,,55,78,70.3,9.1
75,,Seth DeValveS. DeValve CLE,,54,71,62.3,6.9
76,,Jacob HollisterJ. Hollister NE,,52,75,63.3,9.4
77,,Robert TonyanR. Tonyan GB,,57,85,72.0,10.0
78,,Rico GathersR. Gathers DAL,,62,88,77.0,10.3
79,,A.J. DerbyA. Derby FA,,67,85,73.3,6.9
80,,Luke StockerL. Stocker ATL,,42,98,74.5,21.5
81,,MyCole PruittM. Pruitt TEN,,70,86,79.0,5.8
Tier 10,
82,,Lance KendricksL. Kendricks FA,,63,92,82.0,11.2
83,,Tyler ConklinT. Conklin NE,,62,75,68.5,6.5
84,,Benjamin WatsonB. Watson FA,,45,95,70.0,25.0
85,,Chris ManhertzC. Manhertz CAR,,67,92,78.7,10.3
86,,Dion SimsD. Sims FA,,66,99,85.5,12.5
87,,Eric SaubertE. Saubert ATL,,73,76,74.5,1.5
88,,Derek CarrierD. Carrier OAK,,65,91,78.0,13.0
89,,Antony AuclairA. Auclair TB,,73,96,84.0,9.4
90,,Eric TomlinsonE. Tomlinson FA,,79,90,84.7,4.5
91,,Matt LengelM. Lengel FA,,78,86,82.0,4.0
92,,Neal SterlingN. Sterling FA,,80,94,87.0,5.7
93,,Brian ParkerB. Parker FA,,82,89,85.5,3.5
94,,Darren FellsD. Fells FA,,90,94,91.3,1.9
