Rank,WSIT,Team DST,Bye,Age,Best,Worst,Avg,Std Dev,Notes
1,,Chicago (CHI)CHI DST,6,,1,4,1.7,0.9
2,,Jacksonville (JAC)JAC DST,10,,1,10,2.8,2.5
3,,Minnesota (MIN)MIN DST,12,,1,10,4.0,2.0
4,,Los Angeles (LAR)LAR DST,9,,2,12,5.4,2.1
5,,Denver (DEN)DEN DST,10,,2,20,7.1,3.4
6,,Baltimore (BAL)BAL DST,8,,1,14,7.1,3.4
7,,Houston (HOU)HOU DST,10,,4,28,7.9,4.8
8,,Los Angeles (LAC)LAC DST,12,,4,32,8.4,5.8
9,,Philadelphia (PHI)PHI DST,10,,2,24,11.5,4.3
10,,Cleveland (CLE)CLE DST,7,,1,22,11.9,3.6
11,,New Orleans (NO)NO DST,9,,7,19,11.0,2.5
12,,Carolina (CAR)CAR DST,7,,5,20,12.5,3.5
13,,Buffalo (BUF)BUF DST,6,,2,19,13.6,4.4
14,,New England (NE)NE DST,10,,2,18,14.2,4.1
15,,Seattle (SEA)SEA DST,11,,7,26,16.0,5.4
16,,Pittsburgh (PIT)PIT DST,7,,5,23,16.3,3.9
17,,Atlanta (ATL)ATL DST,9,,9,32,16.0,5.9
18,,Dallas (DAL)DAL DST,8,,4,24,17.2,4.1
19,,Green Bay (GB)GB DST,11,,7,24,18.6,3.4
20,,Tennessee (TEN)TEN DST,11,,1,29,19.6,5.5
21,,Arizona (ARI)ARI DST,12,,13,32,19.5,5.4
22,,Kansas City (KC)KC DST,12,,10,26,22.3,3.4
23,,Cincinnati (CIN)CIN DST,9,,6,31,22.4,4.4
24,,Detroit (DET)DET DST,5,,8,26,23.1,3.3
25,,Indianapolis (IND)IND DST,6,,11,30,24.4,4.2
26,,San Francisco (SF)SF DST,4,,2,28,24.6,4.4
27,,New York (NYJ)NYJ DST,4,,8,27,20.7,4.5
28,,New York (NYG)NYG DST,11,,12,30,26.5,2.0
29,,Miami (MIA)MIA DST,5,,13,32,27.5,1.8
30,,Oakland (OAK)OAK DST,6,,22,30,27.7,3.3
31,,Washington (WAS)WAS DST,10,,23,32,29.1,2.1
32,,Tampa Bay (TB)TB DST,7,,25,32,30.6,1.0
